F_095,,F_09,,F_085,,F_08,,F_075,,F_07,,F_06,,F_05,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1.459272586632594,1.03222763564505,0.8483849310707865,0.7318760136450655,0.5987368775406064,0.5920228410100583,0.44048634085970817,0.5358665874328039,0.35981625740599865,0.489648846618455,0.27606732777542475,0.40626724867929775,0.20209413915825736,0.39014576844628124,0.1465832435526201,0.30816660246476624
1.4569612053229337,1.0286828286559544,0.8510512873482987,0.754589356564326,0.6019343482636897,0.6194557783278443,0.43884986132436954,0.5252463205306908,0.3580935054734099,0.48610561230326765,0.27610507194922174,0.4031710469225178,0.20213727535688242,0.38660725215281855,0.1499865098899772,0.36700544456094275
1.4569935574719026,1.0260289414358572,0.8493716716143349,0.7475076059556758,0.6002439484800699,0.6132586567925598,0.4408422144983649,0.5066738280117358,0.36149587313996234,0.4967305972271052,0.279059901555039,0.4505081383910319,0.20595572760600578,0.4113878749244153,0.14945180076118725,0.3625807265202059
1.4594019952284694,1.0216120867646614,0.8551285567891724,0.7581388815751462,0.6022363016540653,0.5946861642736048,0.44393184472488556,0.5429530560631786,0.3615390093385874,0.49319208093364253,0.2791030377536641,0.4469696220975692,0.20542101847721594,0.4069631568836787,0.1494949369598123,0.3590422102267432
1.4570798298691527,1.0189519088489316,0.8528603116781375,0.7510555582925877,0.6054229883274923,0.6230037306647564,0.44397498092351073,0.5394145397697159,0.3638117478036458,0.4516192325071793,0.2773802858210753,0.44342638778238164,0.205464154675841,0.40342464059021577,0.14953807315843742,0.3555036939332803
1.4662714348595116,1.0375542821721426,0.8554269154963292,0.7336641438786953,0.6037325885438725,0.6168066091294717,0.44229536518954704,0.5323327891610656,0.3638440999526146,0.4489653452870823,0.28026681644573614,0.3997909775253068,0.20418354877915923,0.3636116142670347,0.14957581733223435,0.35240749217650036
1.4639600535498514,1.0340094751830469,0.8580069993765913,0.7634545193848816,0.6057950380406336,0.5924840276336398,0.44435242266148,0.5084525222019165,0.3649521610547961,0.5029324367841141,0.2825054054202165,0.45759460702140675,0.2059925731089981,0.36007781599529665,0.14784767337481747,0.3493065723979958
1.4664403849707932,1.02369509335608,0.8614956394403939,0.7670024717217936,0.6088684921926698,0.6300901992951309,0.44737734859006306,0.5500395246935532,0.36840844896962976,0.5091342763411235,0.2825485416188416,0.45405609072794406,0.2093365271732457,0.42378211799498433,0.14789080957344253,0.3457680561045331
1.4641218142946955,1.0207400390825614,0.8598052396567737,0.7608053501865091,0.6089116283912949,0.6265516830016682,0.4474204847886881,0.5465010084000905,0.3709184365271261,0.4480995883006149,0.280955198282128,0.4398973075323682,0.20880181804445586,0.4193573999542477,0.15341044565584216,0.37586117133804886
1.4727032218086704,1.0411100978785957,0.8618730811783633,0.7360404541539942,0.6072212286076749,0.6203545614663837,0.4479273351225327,0.5049234419519026,0.37416173946124853,0.5200604283183825,0.2809875504310968,0.43724342031227104,0.20884495424308092,0.4158188836607848,0.15109906434618214,0.3723163643489533
1.4709696858264254,1.0384514926367738,0.8649842795041964,0.7705504240587056,0.6129457616335438,0.6336397243059513,0.45141148183231183,0.5571275659978363,0.37185395283480727,0.5162207449714982,0.2831632324492488,0.4036322335460991,0.20728396305533614,0.399006213245112,0.153673756201616,0.3059739018682506
1.4728757666031707,1.0269560327047444,0.8633046637702326,0.7634686734500555,0.6128531985406607,0.5929452142572209,0.4508767727035219,0.5527028479570997,0.3718970890334323,0.5126822286780355,0.28649640246384,0.46822116461915253,0.20731631520430494,0.3963523260250148,0.15603007105151045,0.4024079069085609
1.4711422306209256,1.0242974274629226,0.868472919567999,0.7740983763956177,0.6158242042209624,0.6389553621156865,0.44921872506887073,0.543851839201718,0.377000640533261,0.528619706063792,0.2859616933350503,0.4637964465784157,0.20955130949556644,0.3578756793553317,0.15607320725013551,0.3988693906150982
1.4767804912495444,1.0446596228894158,0.8667825197843788,0.7679012548603332,0.619312844284765,0.6425033144525987,0.4514375432856478,0.5067021361420834,0.37704377673188605,0.5250811897703291,0.28600482953367534,0.460257930284953,0.2127173267404855,0.43617636106555335,0.15611634344876063,0.3953308743216355
1.480502785722566,1.0290406119700712,0.8689096735790778,0.738270898924307,0.617622444501145,0.6363061929173142,0.45487855379680187,0.56244477648148,0.3779927731016376,0.44723383131414773,0.28435756594868045,0.45052229245620556,0.21218261761169566,0.4317516430248167,0.1561594796473857,0.3917923580281726
1.4781842150464684,1.0260855576965526,0.8719507755821452,0.7785309578058952,0.6199059670158596,0.5938487154174852,0.4577569963842206,0.5677604142912152,0.3780251252506064,0.44457994409405055,0.2844007021473055,0.4469837761627429,0.21222575381032072,0.42821312673135403,0.15620261584601075,0.3882538417347099
1.4832122781987032,1.0482154385958689,0.8754286315962916,0.7829635392161731,0.6233469775270138,0.6495913557568818,0.456120516848882,0.557140147389102,0.38103477377550976,0.5357077473680751,0.2844330542962743,0.4443298889426457,0.2106539785729198,0.41228508538904673,0.1562457520446358,0.384715325441247
1.4832500223725,1.045119236839089,0.8742019459478909,0.7387273675261634,0.6228122683982238,0.6451666377161449,0.4561528689978508,0.554486260169005,0.37872339246584974,0.5321629403789794,0.2873375583370289,0.39922009689662796,0.2137094593088621,0.35479048631590926,0.15628888824326087,0.3811768091477843
1.487289547639577,1.051764963606689,0.8789172716600941,0.7865114915530851,0.6211110845649476,0.6398541452542261,0.45852266390981555,0.5049517500822505,0.3788528010617249,0.5215473914985911,0.2893748450512589,0.47353680242888774,0.21614126250635057,0.4450320878426597,0.15784089272295865,0.3021515179343568
1.487526796732015,1.032303123992644,0.8794618661677356,0.7418377233481173,0.6262254201144325,0.654906993566617,0.4567783438779143,0.5031777739137944,0.3788851532106937,0.5188935042784939,0.2878246379131705,0.455839502939849,0.21560655337756063,0.44060736980192305,0.16002106809513417,0.4130344645063069
1.4852154154223547,1.0287583170035481,0.8824059117238967,0.7900594438899973,0.6269749115655431,0.5934252729677008,0.4612456364480232,0.5713083666281271,0.38387008016430335,0.5445619014712728,0.2878569900621393,0.453185615719752,0.21404556218981596,0.42379469938625003,0.15948635896634422,0.40860974646557024
1.493721334588736,1.055320779313142,0.885894551787699,0.7936073962269092,0.6302595533566813,0.6619950348708998,0.4595660207140595,0.5642266160194769,0.38390782433810033,0.5414656997144929,0.2928203489164364,0.4806232710592626,0.21408869838844102,0.42025618309278734,0.15952949516496928,0.40507123017210733
1.4937536867377048,1.052666892093045,0.8865092426181065,0.7431835390450645,0.6297248442278912,0.657570316830163,0.45960915691268456,0.5606880997260142,0.38508867777546163,0.4445988161809489,0.29286348511506144,0.4770847547657997,0.21412105053740982,0.41760229587269015,0.15808712852344353,0.37852763994941174
1.4939585836811737,1.035858939699097,0.8899286850299479,0.8006954375311921,0.6280344444442714,0.6513731952948785,0.46527976969027196,0.57839640793241,0.38334435774356035,0.442824840012493,0.29118386938109775,0.47000300415714946,0.2172987505027899,0.35008190063474154,0.16264069349080246,0.43958120007681867
1.4939963278549708,1.032762737942317,0.8893885838763298,0.7967130340271382,0.6337266253211713,0.6673122453545433,0.46296838838061194,0.5748516009433147,0.3855928320968921,0.5481051357864604,0.2912270055797228,0.46646448786368677,0.21893343269651921,0.4574247582393205,0.16268382968942752,0.43604268378335576
1.4977986040296098,1.0588703043239625,0.8935566190684772,0.7445293547420113,0.6340438561152264,0.5930018305179163,0.4630438767282058,0.5686591974297548,0.39076108789465835,0.5587348387320226,0.29128092582800424,0.46204134249685835,0.21897656889514427,0.4538862419458578,0.16272696588805263,0.43250416748989307
1.5007848871135911,1.0553396514000406,0.8963389038797942,0.8060205113843766,0.63660506790859,0.6726278831642785,0.46559700048432706,0.5040859930957833,0.38902755191241334,0.5560762334902007,0.29382326553446925,0.39835276723625257,0.21901431306894115,0.45079004018907787,0.1627701020866777,0.42896565119643015
1.5010005681067164,1.0376470699327267,0.8946161519472053,0.8024772770691893,0.634957804323595,0.6628922453355313,0.4681582122776906,0.5837120457421452,0.3921737983996294,0.44284843012111597,0.2938664017330943,0.3948142509427899,0.21742636175705576,0.43618894245681905,0.16281323828530275,0.42542713490296746
1.5010383122805135,1.0345508681759468,0.8946485040961742,0.7998233898490921,0.6406823373494639,0.6761774081750989,0.4721492093213143,0.5943386033398912,0.3904294783677281,0.4410744539526601,0.2968508874754664,0.48800618872133406,0.21746949795568082,0.43265042616335636,0.1628563744839278,0.4218886186095048
1.5042303909787687,1.0624261200304155,0.9004161733206681,0.809570036395197,0.6384140922384288,0.6690940848925404,0.4716145001925244,0.5899138852991543,0.3924838398272471,0.5622780730472101,0.29454310084902513,0.48416650537444994,0.21750185010464962,0.4299965389432592,0.16289951068255287,0.41835010231604186
1.5042735271773937,1.0588876037369528,0.9005932114691919,0.7467597995123241,0.6411074086400816,0.5930207026048149,0.47165224436632136,0.5868176835423744,0.39817602070414704,0.5782171231068747,0.29466172539524405,0.4744355855674274,0.21841849432543237,0.35480306770717496,0.16134930354446442,0.40065280282700355
1.5086275872261117,1.0397316491980533,0.9032946159080868,0.8148856742049322,0.6441494093139539,0.6814946186587423,0.4699564525578732,0.5810628765437729,0.3976359195505289,0.5742347196028208,0.3001921455272999,0.5036440717275774,0.22229266416444649,0.47158825945662075,0.16139243974308948,0.39711428653354064
1.5063090165500144,1.0367765949245349,0.9073718853489607,0.8184351992157524,0.6470278519013727,0.6868102564684773,0.4726713370588387,0.5032202361093159,0.3959077755931121,0.5711337998243162,0.29965743639851006,0.4992193536868408,0.22233580036307155,0.46804974316315806,0.16142479189205833,0.3944603993134437
1.5112723754043114,1.0642142502640453,0.9051036402379258,0.8113518759331939,0.648170961164937,0.5930395746917132,0.4709270170269374,0.50144625994086,0.39595091179173714,0.5675952835308535,0.2997005725971351,0.4956808373933781,0.2223789365616966,0.46451122686969515,0.1643337892868365,0.300694435558404
1.5095388394220663,1.0615556450222237,0.9076459799443908,0.7476633006725883,0.6510619851436215,0.6938982977727604,0.47561628128580435,0.5996558138235346,0.39598326394070593,0.5649413963107563,0.2979670366148901,0.49302223215155627,0.22242207276032178,0.46097271057623246,0.166545418137176,0.45728479026149005
1.515349644845185,1.0677637752748654,0.9137767121739788,0.8242025876056196,0.6505272760148315,0.6894735797320237,0.4784947238732231,0.6049714516332698,0.3992481349741409,0.441982673134649,0.3009515223572621,0.39306386488295697,0.22379164706666776,0.34862481825878877,0.1660107090083861,0.4528600722207534
1.5150414007591768,1.0447618466934492,0.9120593522662184,0.8202170387537493,0.6488368762312116,0.683276458196739,0.4768582443378845,0.5943511847311569,0.3992858791479379,0.43888647137786907,0.30099465855588714,0.38952534858949406,0.22382399921563656,0.3459709310386916,0.16605384520701116,0.4493215559272905
1.5150791449329737,1.0416656449366692,0.9152729990637862,0.7497478799379147,0.6539404277310401,0.6992139355824956,0.4768905964868533,0.5916972975110597,0.40096819089431557,0.5906097935035355,0.30361608129316486,0.5124997985046835,0.22578130422824905,0.47513621179353294,0.1660915893808081,0.44622535417051057
1.5223700611714153,1.071321163655227,0.9172707442626096,0.8273082254058488,0.6552345136897922,0.5930584467786117,0.4797456736333502,0.5023544791228489,0.40101132709294063,0.5870712772100728,0.3030813721643749,0.5080750804639469,0.22968602887462264,0.4928398019782043,0.1643634454233912,0.443124434392006
1.5200586798617555,1.0677763566661311,0.9213444190202646,0.8311526267744576,0.6574290677948427,0.7027618879194077,0.479778025782319,0.49970059190275173,0.4010544632915657,0.5835327609166099,0.3070831532576549,0.5178170089883269,0.2291513197458327,0.4884150839374677,0.16469775096273553,0.4157009331176693
1.5226720145617907,1.0465515496009874,0.9217299487954762,0.7512395611398479,0.655749452060879,0.6956801373107575,0.4819833639370257,0.608519403970182,0.40445683095811813,0.5941577458404474,0.30490118054387005,0.5036566531188429,0.22741778376358768,0.48575647869564587,0.16925131593009446,0.47675449324507646
1.5203606332521309,1.0430067426118916,0.9242264562909022,0.8361733882264044,0.6557818042098479,0.6930262500906603,0.4820696363342758,0.6014423713832564,0.40286348762140456,0.5799989626448718,0.30493353269283896,0.5010027658987459,0.22746091996221274,0.48221796240218295,0.16929445212871957,0.47321597695161377
1.5288018481205743,1.07487697936168,0.9277150963547047,0.8397213405633164,0.660906923808989,0.7071944693296854,0.4803361003520308,0.5987837661414346,0.40634403964796495,0.43934765800145015,0.3080582110807424,0.3895442206763924,0.2275040561608378,0.47867944610872026,0.1693321963025165,0.47011977519483383
1.5288395922943712,1.0717807776049,0.9287719332210189,0.7530276913734779,0.6592273080750253,0.7001127187210352,0.4854288678022032,0.6156058726005567,0.40637639179693374,0.43669377078135296,0.30809595525453937,0.38644801891961245,0.23089833579014807,0.3451051740522244,0.16761483639475588,0.46613422634296353
1.5291038015109497,1.0501073653074404,0.9317887711123598,0.8435657419319249,0.662276498115335,0.5948465770122418,0.48547200400082824,0.6120673563070937,0.40790233482329563,0.6012442144708223,0.31050708902351987,0.5266727357654333,0.23093068793911686,0.3424512868321272,0.16765797259338094,0.4625957100495006
1.5291469377095748,1.0465688490139775,0.9295133366348873,0.8370721713649438,0.6623088502643038,0.5921926897921446,0.48379238826686455,0.6049856056984437,0.4079454710219207,0.5977056981773594,0.3099723798947299,0.5222480177246966,0.23644762800910235,0.5176282881193424,0.1714404780103168,0.29717479135183966
1.5364288672399693,1.0769615586270067,0.9363989523404141,0.7551122706388045,0.6649698145169878,0.7119234997716599,0.4868415783071742,0.49971946398965006,0.4080317434191708,0.5906286655904338,0.308325116309735,0.5125123798959492,0.2359129188803124,0.5132035700786057,0.17256741119939673,0.49445651075583985
1.534110296563872,1.074006504353488,0.9382025846454249,0.848595939427321,0.6684404811646966,0.7169458338975145,0.48727024428101084,0.6094181871087214,0.40630899148658206,0.5870854312752465,0.3083574684587038,0.509858492675852,0.23595605507893747,0.5096650537851428,0.17261054739802184,0.49091799446237694
1.5367344153135636,1.0518970682149784,0.9364690486631799,0.8459373341854992,0.6693400506401902,0.5948654490991401,0.493016345406192,0.6209340918015576,0.41134783868847313,0.6083306831011972,0.31334239541231357,0.5355268898686314,0.23599919127756253,0.5061265374916801,0.1726536835966469,0.48737947816891425
1.5344230340039038,1.0483522612258827,0.9416912247092275,0.852143891764233,0.6676065146579452,0.5922068438573185,0.4907049640965321,0.6173892848124618,0.4113909748870982,0.6047921668077343,0.31338553161093863,0.5319883735751685,0.2342656552953175,0.5034679322498583,0.17269142777044383,0.4842832764121343
1.5434313101501058,1.0819933287963106,0.942845118022448,0.7574885809141032,0.6713189237521153,0.72226147170725,0.49391591488168574,0.4988537070031829,0.4115149914581453,0.5946189324640287,0.31179218827422506,0.5178295903795926,0.23430879149394268,0.4999294159563956,0.1709740678626832,0.480297727560264
1.541119928840446,1.078448521807215,0.9457648994668826,0.8559882931328417,0.6753530569943642,0.7293495130115331,0.49644028117205696,0.6297898185786637,0.4134291602721327,0.43759727194161724,0.3151648998042228,0.38602457646982824,0.23435192769256774,0.4963908996629327,0.1759158586176679,0.5095046410465058
1.5437332635404812,1.0572237147420709,0.9498871024479907,0.7592767111477332,0.674812955840746,0.7253671095074792,0.49590557204326713,0.625365100537927,0.41168484024023144,0.43582329577316137,0.3151972519531916,0.38337068924973106,0.23438427984153654,0.49373701244283574,0.1742038907347354,0.5050767776579528
1.5431931623868633,1.0532413112380172,0.9521787129999477,0.8610184906282377,0.6731171640322979,0.7196123025088774,0.499907353136547,0.6351070290623073,0.4148364787522757,0.6118786354381092,0.31682025142645986,0.5399594712789091,0.2379942404639721,0.34247015891902577,0.17424702693336047,0.5015382613644901
1.5414542343797903,1.0510250205328784,0.9522164571737446,0.8579222888714577,0.6764036031650454,0.5948843211860386,0.5009902514561974,0.4979879500167157,0.4149658873481509,0.6012630865577209,0.3151945559407775,0.5284545753034304,0.2380265926129409,0.3398162716989288,0.17429016313198553,0.4979997450710272
1.550451726476336,1.0855507171766718,0.9556673530637503,0.8645664429651496,0.6782314995817827,0.7346651508212683,0.5027857957239659,0.6404226668720425,0.41323235136590586,0.598604481315899,0.3152269080897463,0.5258006880833332,0.239239798199271,0.5300209585160032,0.17854716673379717,0.2936551471452755
1.5481403451666762,1.0820059101875763,0.9569290868735334,0.761064841381363,0.6823051743394379,0.738509552189877,0.5011493161886272,0.6298023999699294,0.41891015350993077,0.6157230368067179,0.32226080447804684,0.3833895613366296,0.23928293439789605,0.5264824422225405,0.17919960173800137,0.5298605457773662
1.5507536798667114,1.0607811031224323,0.9591559931275526,0.8681143953020618,0.6800405239116217,0.73113135254953,0.501181668337596,0.6271485127498324,0.41664550308211457,0.6083448371663711,0.32229315662701563,0.38073567411653264,0.23932067857169292,0.5233862404657605,0.17924273793662643,0.5263220294839035
1.5502135787130935,1.0567986996183785,0.9632332625684266,0.871663920312882,0.6834455875905882,0.5966724514196686,0.5062744357877684,0.6439706192089543,0.4166886392807396,0.6048063208729082,0.3241812639876671,0.5638649010205894,0.2432307952428947,0.540647516113749,0.17989607161163523,0.5210158277176176
1.5484746507060205,1.0545824089132396,0.9639710712990761,0.762852971614993,0.683477939739557,0.5940185641995714,0.5045948200538047,0.6368888686003042,0.4205142808963006,0.43584688588178455,0.32364655485887717,0.5594401829798528,0.24269069408927657,0.5366651126096951,0.1793559704580172,0.5170334242135637
1.5574901162186598,1.0876337237680904,0.9696434814182728,0.8769889941660665,0.6851872116100753,0.7435303136418236,0.5046379562524298,0.6333503523068416,0.4187699608643992,0.43407290971332846,0.32368429903267415,0.5563439812230728,0.24096255013185974,0.5335641928311907,0.17762782650060033,0.5139325044350591
1.5551715455425625,1.0846786694945718,0.9696812255920699,0.8738927924092863,0.688675851673878,0.7470782659787356,0.5080645880307089,0.4971221930302483,0.42174905458194323,0.6242823145521275,0.3219561550752572,0.5532430614445685,0.24509014513779614,0.33983514378582713,0.18247256080867852,0.551101079581592
1.5577956642922541,1.0625692333560623,0.9679530816346531,0.870791872630782,0.6869854518902581,0.7408811444434511,0.5103085690300171,0.6510586605132374,0.4217921907805683,0.6207437982586648,0.32199929127388227,0.5497045451511056,0.24512249728676494,0.33718125656572995,0.18251569700730363,0.5475625632881294
1.5554842829825943,1.0590244263669666,0.9710238397742752,0.763756472775257,0.691094174809296,0.5969877725382635,0.5097684678763991,0.6470762570091835,0.4252376946457458,0.6278302668890394,0.32764833595215714,0.5691821115042328,0.24593669303581311,0.5601172190973354,0.1825588332059287,0.5440240469946664
1.56451053254489,1.0911911121484517,0.9731321214820754,0.8805369465029784,0.6921537076880242,0.7515108473890133,0.5080834601176073,0.6404368209372162,0.423590431060751,0.618094629060292,0.3293567091518709,0.38075454620343097,0.24597982923443817,0.5565787028038724,0.18260196940455375,0.5404855307012038
1.5621919618687927,1.088236057874933,0.976620761545878,0.8840848988398904,0.6962201930792418,0.7559450014731994,0.513187011617436,0.6563742983229726,0.4275994015204684,0.4340964998219514,0.32939984535049593,0.37721602990996805,0.24425707730184942,0.5530354684886851,0.18264510560317881,0.5369470144077408
1.5642274512414132,1.0661250490625154,0.9749303617622582,0.8778877773046059,0.6981397539180576,0.5984810264141049,0.5151281405555641,0.49714106511714684,0.4258550814885671,0.4323225236534953,0.328879514954581,0.5647621114852208,0.24430021350047448,0.5494969521952222,0.18268824180180387,0.5334084981142782
1.56426519541521,1.0630288473057354,0.9801094016096807,0.8876328511768026,0.6958175885587412,0.5958208484983751,0.5166756516812384,0.6599222506598847,0.4286831985109233,0.6349167355194143,0.3339075781068157,0.5868919923845373,0.24434334969909954,0.5459584359017595,0.18563228735796494,0.2919047610854424
1.5683047206822869,1.0696745740733355,0.9784190018260608,0.8814357296415181,0.6996872650437318,0.7612622119568428,0.5149852518976186,0.6537251291246002,0.42872633470954835,0.6313782192259514,0.33395071430544077,0.5833534760910744,0.24938219690099062,0.5672036877277102,0.18566463950693374,0.2892508738653452
1.5715309488711202,1.094748500528813,0.9815760323629332,0.7673232971990676,0.7031543370082218,0.7665794224404863,0.5206666487248621,0.6705488082576305,0.42704671897558466,0.6242964686173011,0.3339938505040658,0.5798149597976117,0.24942533309961568,0.5636651714342473,0.186334149256427,0.5723431860597263
1.569212378195023,1.0917934462552945,0.9835980416734833,0.8911808035137145,0.7009184440461556,0.7568422119378306,0.5201319395960722,0.6661240902168939,0.42707907112455346,0.6216425813972042,0.3322710985714772,0.5762717254824241,0.25219683386127645,0.33631549957926277,0.18579944012763705,0.5679184680189897
1.5712910037662684,1.066143921149414,0.9819076418898633,0.88498368197843,0.7045931089665289,0.6002675839738267,0.5183984036138272,0.6634654849750721,0.4321287023761008,0.6420032041497892,0.33231423477010225,0.5727332091889614,0.25045251382937517,0.3345415234108069,0.1858425763262621,0.5643799517255268
1.575325137008517,1.0732319624536968,0.987675311114357,0.8947303285245349,0.704636245165154,0.596729067680364,0.5222132611797319,0.49539067905731415,0.43217183857472585,0.6384646878563263,0.3364633978753512,0.3772349019968666,0.2527414283689179,0.5813671889450107,0.18588571252488717,0.5608414354320641
1.5747850358548992,1.069249558949643,0.9871513860352235,0.8894209814104326,0.7060327795956407,0.7718950602502215,0.5241337206893522,0.6758660187412742,0.4305353590393872,0.6278444209542133,0.33649575002432,0.37458101477676964,0.25278456456754306,0.5778286726515478,0.18592884872351234,0.5573029191386012
1.578572933296663,1.0965366307624427,0.9886288008381321,0.7682267983593318,0.7043855160106456,0.7621594224214743,0.5276007926538422,0.6811832292249174,0.4346737380949799,0.43323074283548424,0.3373530819719932,0.5939784610149121,0.2528277007661681,0.5742901563580851,0.1859719849221374,0.5537644028451385
1.5762543626205656,1.0935815764889243,0.9946741593412747,0.9000569750516275,0.7101064543532958,0.77573946161883,0.5253756837414323,0.670561389648896,0.43616283561834945,0.6490912454540723,0.33739621817061827,0.5904399447214492,0.2528708369647932,0.5707516400646222,0.18912631944659564,0.5847358564563871
1.5823671214340598,1.0750200926873266,0.9923627780316147,0.896512168062532,0.7078310198758231,0.7692458910518489,0.5254080358904011,0.667907502428799,0.4356281264895596,0.6446665274133354,0.3413440790156169,0.6046050186126579,0.2512235733797983,0.561016002235875,0.1891694556452207,0.5811973401629245
1.5800557401244,1.071475285698231,0.9923951301805836,0.8938582808424347,0.7116350933920716,0.6020557142074565,0.5292768137045871,0.4954095511442125,0.4339808629045647,0.6349308895845882,0.3408039778619988,0.600622615108604,0.25604134756373575,0.6003961500658224,0.18921259184384576,0.5776588238694615
1.5855933496228931,1.1000940191428041,0.9956707852636748,0.7700149285929616,0.7116782295906967,0.5985171979139936,0.530479235241261,0.6864988670346526,0.4396299075828396,0.6544084559377157,0.33907583390458196,0.5975216953300995,0.2567324254125416,0.5919937465427565,0.18779179330163254,0.5493459755000345
1.5832747789467958,1.0971389648692855,1.0010628100918086,0.9071513070515433,0.7129884916239333,0.7807602230707769,0.5288427557059223,0.6758786001325396,0.4417534666943196,0.4319226713123343,0.3435700865988315,0.37371525779030246,0.2544210441028816,0.588448939553661,0.1878349295002576,0.5458074592065718
1.58938753776029,1.078577481067688,1.0011005542656055,0.9040551052947634,0.7164771316877359,0.7843081754076888,0.5339247391064385,0.6935853356650274,0.44309338486411076,0.6600205427791477,0.3418257665669302,0.37194128162184636,0.25446418030150664,0.584910423260198,0.18787806569888266,0.5422689429131089
1.5888474366066723,1.0745950775636341,0.9993724103081887,0.9009541855162588,0.7147867319041157,0.7781110538724043,0.5339678753050635,0.6900468193715645,0.44086108658526346,0.6499884559187035,0.34417938540441073,0.6134591727158558,0.25467986129463205,0.5672178417928841,0.19272819203178904,0.28926974595224375
1.592028731255271,1.1033549584914686,1.0027073776643893,0.7722453733632744,0.7186986459169269,0.6020745862943551,0.5322882595710998,0.6829650687629143,0.44647777911456943,0.6721199094919279,0.342456633471822,0.6099159384006683,0.2592819544854442,0.3345651135194301,0.19303104409296912,0.6024394466410585
1.592071867453896,1.099816442198006,1.0045514501556112,0.9106992593884554,0.7187363900907238,0.5989783845375751,0.5323206117200686,0.6803111815428173,0.4459430699857795,0.6676951914511913,0.3482135186466593,0.6205472140201389,0.259314306634413,0.3319112262993329,0.1924909429393511,0.5984570431370049
1.59285460972478,1.0838946915513312,1.0086287195964851,0.9142487843992756,0.7205112649299845,0.7913962167119719,0.5363403662294424,0.495428423231111,0.44598620618440454,0.6641566751577284,0.3459021373369995,0.6170024070310431,0.25952459560271024,0.6043864169394173,0.19076279898193427,0.5953561233585003
1.5964510902851454,1.0785963531545864,1.0063496904357936,0.9080500901900829,0.7181998836203245,0.7878514097228764,0.5380020085473122,0.6971348606758476,0.4488224112440029,0.43149922886254966,0.34783517823788535,0.6032953744155996,0.25961086799996036,0.5973093843524917,0.19080593518055933,0.5918176070650374
1.5990922837801262,1.103373830578367,1.009749362089932,0.7740335035969044,0.7239783368944746,0.7967134271956153,0.5357768996349024,0.6865130210998265,0.4488547633929717,0.4288453416424527,0.35065520722299937,0.3719648717304693,0.26297009946788774,0.611472885569792,0.1908490713791844,0.5882790907715747
